50
7.853981633974484e-12
-0.0002190766700109659	0.00012043841852542883	0.	-0.42577929156507266	-0.9048270524660197	0.	0.	0.	1.	0.00003139525976465671	0.00004	-0.9048270524660195	0.42577929156507277	0.	0.9048270524660195	-0.42577929156507277	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
-0.00023244412147206288	0.00009203113817116948	0.	-0.30901699437494684	-0.9510565162951539	0.	0.	0.	1.	0.00003139525976465667	0.00004	-0.9510565162951535	0.30901699437494745	0.	0.9510565162951535	-0.30901699437494745	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
-0.00024214579028215778	0.0000621724717912137	0.	-0.1873813145857255	-0.9822872507286885	0.	0.	0.	1.	0.00003139525976465669	0.00004	-0.9822872507286887	0.1873813145857246	0.	0.9822872507286887	-0.1873813145857246	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
-0.0002480286753286195	0.00003133330839107606	0.	-0.0627905195293126	-0.9980267284282714	0.	0.	0.	1.	0.00003139525976465669	0.00004	-0.9980267284282717	0.06279051952931337	0.	0.9980267284282717	-0.06279051952931337	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
-0.00025	0.	0.	0.0627905195293126	-0.9980267284282714	0.	0.	0.	1.	0.00003139525976465669	0.00004	-0.9980267284282717	-0.06279051952931337	0.	0.9980267284282717	0.06279051952931337	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
-0.0002480286753286195	-0.00003133330839107606	0.	0.1873813145857255	-0.9822872507286885	0.	0.	0.	1.	0.00003139525976465669	0.00004	-0.9822872507286887	-0.1873813145857246	0.	0.9822872507286887	0.1873813145857246	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
-0.00024214579028215778	-0.0000621724717912137	0.	0.30901699437494684	-0.9510565162951539	0.	0.	0.	1.	0.00003139525976465667	0.00004	-0.9510565162951535	-0.30901699437494745	0.	0.9510565162951535	0.30901699437494745	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
-0.00023244412147206288	-0.00009203113817116948	0.	0.42577929156507266	-0.9048270524660197	0.	0.	0.	1.	0.00003139525976465671	0.00004	-0.9048270524660195	-0.42577929156507277	0.	0.9048270524660195	0.42577929156507277	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
-0.0002190766700109659	-0.00012043841852542883	0.	0.535826794978997	-0.844327925502015	0.	0.	0.	1.	0.00003139525976465667	0.00004	-0.8443279255020151	-0.5358267949789967	0.	0.8443279255020151	0.5358267949789967	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
-0.00020225424859373687	-0.00014694631307311828	0.	0.6374239897486899	-0.7705132427757893	0.	0.	0.	1.	0.000031395259764656684	0.00004	-0.7705132427757893	-0.6374239897486896	0.	0.7705132427757893	0.6374239897486896	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
-0.0001822421568553529	-0.00017113677648217216	0.	0.7289686274214117	-0.6845471059286884	0.	0.	0.	1.	0.00003139525976465673	0.00004	-0.6845471059286886	-0.7289686274214116	0.	0.6845471059286886	0.7289686274214116	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
-0.0001593559974371724	-0.00019262831069394732	0.	0.8090169943749472	-0.5877852522924732	0.	0.	0.	1.	0.000031395259764656644	0.00004	-0.5877852522924731	-0.8090169943749475	0.	0.5877852522924731	0.8090169943749475	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
-0.00013395669874474917	-0.00021108198137550376	0.	0.8763066800438636	-0.4817536741017151	0.	0.	0.	1.	0.00003139525976465668	0.00004	-0.4817536741017153	-0.8763066800438637	0.	0.4817536741017153	0.8763066800438637	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
-0.00010644482289126819	-0.00022620676311650486	0.	0.9297764858882512	-0.36812455268467836	0.	0.	0.	1.	0.00003139525976465671	0.00004	-0.3681245526846779	-0.9297764858882515	0.	0.3681245526846779	0.9297764858882515	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
-0.00007725424859373687	-0.0002377641290737884	0.	0.968583161128631	-0.2486898871648552	0.	0.	0.	1.	0.00003139525976465671	0.00004	-0.24868988716485477	-0.9685831611286311	0.	0.24868988716485477	0.9685831611286311	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
-0.00004684532864643115	-0.0002455718126821722	0.	0.9921147013144779	-0.12533323356430423	0.	0.	0.	1.	0.00003139525976465668	0.00004	-0.12533323356430426	-0.992114701314478	0.	0.12533323356430426	0.992114701314478	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
-0.000015697629882328342	-0.0002495066821070679	0.	1.	0.	0.	0.	0.	1.	0.000031395259764656684	0.00004	0.	-1.	0.	0.	1.	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
0.000015697629882328342	-0.0002495066821070679	0.	0.9921147013144779	0.12533323356430423	0.	0.	0.	1.	0.00003139525976465668	0.00004	0.12533323356430426	-0.992114701314478	0.	-0.12533323356430426	0.992114701314478	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
0.00004684532864643115	-0.0002455718126821722	0.	0.968583161128631	0.2486898871648552	0.	0.	0.	1.	0.00003139525976465671	0.00004	0.24868988716485477	-0.9685831611286311	0.	-0.24868988716485477	0.9685831611286311	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
0.00007725424859373687	-0.0002377641290737884	0.	0.9297764858882512	0.36812455268467836	0.	0.	0.	1.	0.00003139525976465671	0.00004	0.3681245526846779	-0.9297764858882515	0.	-0.3681245526846779	0.9297764858882515	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
0.00010644482289126819	-0.00022620676311650486	0.	0.8763066800438636	0.4817536741017151	0.	0.	0.	1.	0.00003139525976465668	0.00004	0.4817536741017153	-0.8763066800438637	0.	-0.4817536741017153	0.8763066800438637	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
0.00013395669874474917	-0.00021108198137550376	0.	0.8090169943749472	0.5877852522924732	0.	0.	0.	1.	0.000031395259764656644	0.00004	0.5877852522924731	-0.8090169943749475	0.	-0.5877852522924731	0.8090169943749475	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
0.0001593559974371724	-0.00019262831069394732	0.	0.7289686274214117	0.6845471059286884	0.	0.	0.	1.	0.00003139525976465673	0.00004	0.6845471059286886	-0.7289686274214116	0.	-0.6845471059286886	0.7289686274214116	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
0.0001822421568553529	-0.00017113677648217216	0.	0.6374239897486899	0.7705132427757893	0.	0.	0.	1.	0.000031395259764656684	0.00004	0.7705132427757893	-0.6374239897486896	0.	-0.7705132427757893	0.6374239897486896	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
0.00020225424859373687	-0.00014694631307311828	0.	0.535826794978997	0.844327925502015	0.	0.	0.	1.	0.00003139525976465667	0.00004	0.8443279255020151	-0.5358267949789967	0.	-0.8443279255020151	0.5358267949789967	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
0.0002190766700109659	-0.00012043841852542883	0.	0.42577929156507266	0.9048270524660197	0.	0.	0.	1.	0.00003139525976465671	0.00004	0.9048270524660195	-0.42577929156507277	0.	-0.9048270524660195	0.42577929156507277	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
0.00023244412147206288	-0.00009203113817116948	0.	0.30901699437494684	0.9510565162951539	0.	0.	0.	1.	0.00003139525976465667	0.00004	0.9510565162951535	-0.30901699437494745	0.	-0.9510565162951535	0.30901699437494745	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
0.00024214579028215778	-0.0000621724717912137	0.	0.1873813145857255	0.9822872507286885	0.	0.	0.	1.	0.00003139525976465669	0.00004	0.9822872507286887	-0.1873813145857246	0.	-0.9822872507286887	0.1873813145857246	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
0.0002480286753286195	-0.00003133330839107606	0.	0.0627905195293126	0.9980267284282714	0.	0.	0.	1.	0.00003139525976465669	0.00004	0.9980267284282717	-0.06279051952931337	0.	-0.9980267284282717	0.06279051952931337	0.	0.	0.	273.	1.	0.	0.	273.	1.	0.
